"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"XM_027225456.2",2768.86030693771,2.27038036971457,0.398247965046243,5.70092145844597,1.1916153309866e-08,1.25161238236772e-06
"XM_072051860.1",360.361609934896,2.83230845144014,0.497046233290232,5.69827968052685,1.21022399660777e-08,1.26563120827855e-06
"XM_027208896.2",1066.85788366654,2.50428534666274,0.439545578740435,5.69744178485206,1.21618488880781e-08,1.26635909655819e-06
"XM_027232142.2",978.974870107468,2.50289550556277,0.441599545682563,5.66779456644174,1.44647243733345e-08,1.47423735318565e-06
"XR_003460332.2",1026.31673109265,1.33549602123175,0.235790327626596,5.66391350601402,1.47959008669302e-08,1.49762601151773e-06
"XM_027235919.2",1133.96594473959,4.20927571074996,0.743303517746493,5.66292989371477,1.48809968300311e-08,1.49762601151773e-06
"XM_027263389.2",115.049541246703,4.42312824542736,0.781963137425312,5.65644086496319,1.54544191615842e-08,1.5488547670566e-06
"XM_027256003.2",671.043205296164,2.77503382097968,0.492240913837522,5.63755214767795,1.7248438148995e-08,1.71436645784205e-06
"XM_027242735.2",118.698443086037,4.54373622984275,0.807439005054496,5.62734299606455,1.830066038274e-08,1.80404009912314e-06
"XM_072068390.1",1528.50275315765,4.14209391820326,0.736171718011714,5.62653225716198,1.83868416274669e-08,1.80513755781821e-06
"XM_027266791.2",497.164182449356,3.32586041750551,0.591917492386888,5.61879055828218,1.92298791253402e-08,1.87261652875226e-06
"XM_072045900.1",1333.8791507287,1.3572191970491,0.241546713489874,5.61886840619754,1.92212179194773e-08,1.87261652875226e-06
"XM_072049261.1",810.474608297296,3.11371430547644,0.554558263362669,5.61476496012492,1.96829608076332e-08,1.90900909800807e-06
"XM_027235236.2",61.2017282143362,4.31286107468146,0.769240411577993,5.60664911745108,2.06281257299252e-08,1.97676616805534e-06
"XM_072072674.1",217.462735040196,3.66285313190449,0.653397744525993,5.60585518176484,2.07229182856735e-08,1.97796965684645e-06
"XM_027255975.2",474.252370054444,2.58504599776567,0.461458999795355,5.60189745765511,2.12017975768646e-08,2.01567919808824e-06
"XM_027240977.2",693.206061946194,2.78837364928382,0.498154499484752,5.59740733480851,2.1758108063122e-08,2.06042430410344e-06
"XM_027251473.2",636.402267005331,3.90506368462052,0.699790518836881,5.58033237019431,2.40059411852958e-08,2.24606138195213e-06
"XM_027208861.2",1949.37187724918,2.96004004991052,0.531146364029235,5.57292725766941,2.5049418363772e-08,2.30848145557014e-06
"XM_027210070.2",1868.28723733844,3.49088666840753,0.626544031255295,5.5716541763449,2.52331920065286e-08,2.31654186004974e-06
"XM_072049308.1",428.50231368955,3.25762694091855,0.584875796357837,5.569775602281,2.55067626065264e-08,2.33275346378243e-06
"XM_027211436.2",809.142575918129,2.9856383718774,0.536217639843142,5.56796000361118,2.57738963813161e-08,2.34825579416589e-06
"XM_027232433.2",313.983107195876,2.12209074248071,0.381608092700291,5.56091650851693,2.6836156789105e-08,2.42665443326444e-06
"XM_027218753.2",320.580510259448,2.27385036224546,0.409132735906634,5.55773264441094,2.73301579313335e-08,2.46206849708751e-06
"XM_027249598.2",3991.38456622571,2.79800801380671,0.503743573758802,5.55442919684059,2.78520376353627e-08,2.4997203777738e-06
"XM_027208248.2",1333.5296669916,3.89389784867051,0.702005123027457,5.54682255291492,2.90907709482991e-08,2.60119075694959e-06
"XM_027235083.2",473.341323526106,2.08859871256247,0.377320746179275,5.53534024755194,3.10624747028889e-08,2.75699521781766e-06
"XM_027206818.2",630.178254268325,3.30320836681882,0.597007320867444,5.53294449056219,3.1489915135988e-08,2.77445761452717e-06
"XM_027216729.2",1130.74119864398,1.90511702739214,0.34428243596369,5.53358762569307,3.13746127708728e-08,2.77445761452717e-06
"XM_072052876.1",36.7366717963275,4.85217976823755,0.878214359127972,5.52505173458511,3.2938853703914e-08,2.88101181141906e-06
"XR_011842384.1",815.708269108407,1.56374646575898,0.284085169951947,5.50449876008482,3.70220067525175e-08,3.21476652858593e-06
"XM_072074695.1",54.5346409371132,5.79403563230355,1.05467059186731,5.49369222673131,3.93616225987505e-08,3.38130395845624e-06
"XM_027207905.2",1937.91799945802,1.34271797529952,0.244385768426451,5.49425600330577,3.92360979891224e-08,3.38130395845624e-06
"XM_027257104.2",550.026257641833,3.79041031783179,0.691346763054975,5.48264708882477,4.19008362503981e-08,3.57809850512304e-06
"XM_072045469.1",148.731864910199,4.01050637435493,0.731687447883463,5.4811742171552,4.22512164741599e-08,3.59105480513417e-06
"XM_027220853.2",204.854405841966,2.55036909150376,0.465403366365435,5.47991113906386,4.25539503320281e-08,3.60404988498688e-06
"XM_027205640.2",397.282262626743,2.38655136797472,0.43607825659476,5.47275937720622,4.43081553925596e-08,3.73945284792013e-06
"XM_027250442.2",31171.7975701162,2.04210799314311,0.373451093495847,5.46820729329532,4.54610033316567e-08,3.82333396201517e-06
"XM_027250687.2",96.8304956384209,4.63708916340628,0.848610799940395,5.46432965940567,4.64659323557878e-08,3.89423369670301e-06
"XM_072076665.1",2112.41931444688,3.21593909252658,0.590468866883181,5.44641601428044,5.13948531247609e-08,4.2775100422487e-06
"XM_027265274.2",75.8555127282797,5.7911109427745,1.06345258486255,5.44557512502825,5.16382628517584e-08,4.28294874611498e-06
"XM_072078458.1",3086.62501769828,2.44665053514205,0.45017709436911,5.43486233694508,5.48387537287613e-08,4.51724843643115e-06
"XM_072045495.1",1048.62578476279,1.46695231453092,0.270031946148867,5.43251395048717,5.55656080660449e-08,4.54598493473666e-06
"XM_027260267.2",699.853330696176,3.46306523816506,0.640630682894926,5.40571241844977,6.45512975010042e-08,5.18123505874419e-06
"XM_027235863.2",573.607916920436,2.78850704780264,0.516137043520051,5.40264854617882,6.56640386321558e-08,5.24723296086127e-06
"XM_027252456.2",95.1616319388846,3.75712924407206,0.69756752748265,5.38604378221363,7.20254251441597e-08,5.68009033112286e-06
"XM_027244679.2",1494.11243795367,1.67240401993825,0.311898920051145,5.36200644639618,8.23026022171333e-08,6.42735224392438e-06
"XM_027249352.2",341.653160583865,2.60597614608816,0.486266558606861,5.35915147764676,8.36137279653884e-08,6.4982287606498e-06
"XM_072065350.1",302.840309991113,3.12819417202101,0.583742889693825,5.35885614583117,8.37505057914372e-08,6.4982287606498e-06
"XM_027234976.2",970.457778842816,3.53868948601006,0.663813858108508,5.3308460538822,9.77562623039137e-08,7.51224082171257e-06
"XR_011842208.1",2299.79359822158,6.63466854223957,1.24708131972769,5.32015710385935,1.03677683111437e-07,7.91669622818856e-06
"XM_072049063.1",2693.31903719906,1.77617222064609,0.334426347436643,5.31110133594537,1.08964716153744e-07,8.20328327565388e-06
"XM_027210580.2",379.038998381641,2.73727645408555,0.515415520741919,5.31081495207081,1.09136101451347e-07,8.20328327565388e-06
"XM_027214013.2",7278.61624816588,4.8690285373913,0.917201292051999,5.30857138949087,1.10487809703543e-07,8.25330213291713e-06
"XR_003459118.2",54.5551043837457,5.77220444231442,1.08759857869342,5.30729310923598,1.11265182151237e-07,8.28563909066163e-06
"XM_072052345.1",206.876687174104,5.77269311279166,1.08924789102008,5.29970556783499,1.15989576025953e-07,8.61079404985265e-06
"XM_072075014.1",2998.50987806743,1.67322131972198,0.316948488742867,5.27915853569326,1.29778484177744e-07,9.57534318996098e-06
"XM_072058375.1",2584.6383893092,2.49739550284445,0.473470194494756,5.27466254873645,1.33000588274002e-07,9.78306773625248e-06
"XM_027240823.2",107.334856887224,3.54198534490217,0.672396843484513,5.26770073242283,1.38143069836876e-07,1.0130351398739e-05
"XM_027252054.2",251.381386059788,3.53401413127529,0.671480479232442,5.26301842060243,1.41709374136136e-07,1.03288956851408e-05
"XM_027264026.2",253.361766232568,4.78739820778623,0.912682226670391,5.24541627730762,1.55929856748178e-07,1.12292839651614e-05
"XM_027220681.2",1175.91329160159,1.17192901036623,0.223488376476452,5.24380296122341,1.57300182917123e-07,1.12941531334494e-05
"XM_027256861.2",364.865116871426,2.53143917458909,0.483037371014467,5.24066941088347,1.59995124639967e-07,1.14534605147772e-05
"XM_027218542.2",832.809886121048,1.599806999575,0.30540908732348,5.23824295339493,1.6211256402683e-07,1.15363713092821e-05
"XM_027220697.2",624.990056193712,1.5417029841021,0.295088493927854,5.22454455468884,1.74584287873615e-07,1.23872444726374e-05
"XR_011822667.1",179.511876782597,2.55612828335705,0.489575709421154,5.22110928742619,1.7785453753527e-07,1.25452644907209e-05
"XM_027228598.2",306.713364010979,2.61624020247223,0.501519130553369,5.21663091811774,1.82206807507725e-07,1.27401754098352e-05
"XM_027261391.2",405.148045752648,5.0791101959366,0.976272827393452,5.20255204633453,1.9657028348372e-07,1.3625662906726e-05
"XM_072051053.1",505.926717052386,1.6175285319501,0.311744219913163,5.18864000878882,2.11835461019948e-07,1.45579381254651e-05
"XM_072073842.1",353.754304172494,4.1617177488574,0.802206633698543,5.1878376144435,2.12749989954279e-07,1.45791325024794e-05
"XM_027270704.2",1228.80763508722,1.33074472664648,0.256861196087529,5.18079315566608,2.20944390192481e-07,1.50548878677047e-05
"XM_027217024.2",108.585595703028,4.80320139644774,0.927751047711217,5.17725246260551,2.25177413859882e-07,1.52999783490727e-05
"XM_027270439.2",1721.02689121165,1.39654591152906,0.269876599747756,5.17475732551232,2.28207394526425e-07,1.5430555884746e-05
"XM_027253144.1",18.7234348988786,8.32678654432635,1.61146017625018,5.16723073089063,2.37587894253339e-07,1.59628536884792e-05
